time_ms,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
37751,0.0357,54.44,53.47,UP
37818,0.0707,59.11,57.28,UP
37884,0.0299,61.09,59.85,UP
37949,0.0614,65.14,63.42,UP
38015,0.0102,65.81,65.03,UP
38082,-0.0298,63.85,64.23,UP
38147,-0.0407,61.16,62.16,UP
38213,-0.1439,51.66,55.08,UP
38280,-0.1431,42.22,46.40,UP
38346,-0.0897,36.30,39.59,UP
38411,-0.2273,21.31,27.26,UP
38478,-0.2430,5.27,12.42,UP
38544,-0.1273,-3.13,1.93,UP
38609,-0.2089,-16.92,-10.78,UP
38675,-0.1207,-24.88,-20.30,UP
38741,-0.0833,-30.38,-27.10,UP
38808,-0.1049,0.00,0.00,STATIONARY
38873,0.0229,1.45,0.98,STATIONARY
38940,-0.0892,-4.26,-2.55,STATIONARY
39005,-0.0033,-4.30,-3.73,STATIONARY
39072,0.0189,-2.93,-3.19,STATIONARY
39138,-0.0495,-5.95,-5.05,STATIONARY
39203,0.0769,-0.84,-2.21,STATIONARY
39270,-0.0549,-4.29,-3.61,STATIONARY
39335,0.0751,0.64,-0.74,STATIONARY
39401,-0.0284,-1.18,-1.04,STATIONARY
39467,0.0300,0.77,0.18,STATIONARY
39534,0.0179,1.87,1.32,STATIONARY
39600,-0.0147,0.86,1.01,STATIONARY
39665,0.0288,2.65,2.12,STATIONARY
39732,-0.0275,0.80,1.23,STATIONARY
39798,0.0574,4.41,3.38,STATIONARY
39863,-0.0641,0.17,1.21,STATIONARY
39929,0.0507,3.38,2.67,STATIONARY
39996,-0.0301,1.34,1.77,STATIONARY
40062,0.0235,2.78,2.45,STATIONARY
40127,-0.0027,2.49,2.48,STATIONARY
40193,-0.0267,0.70,1.28,STATIONARY
40260,0.0395,3.18,2.56,STATIONARY
40325,-0.0348,0.85,1.40,STATIONARY
40391,0.0450,3.67,2.93,STATIONARY
40458,-0.0438,0.74,1.45,STATIONARY
40523,0.0257,2.34,2.05,STATIONARY
40589,0.0013,2.34,2.24,STATIONARY
40655,0.0037,2.47,2.40,STATIONARY
40722,-0.0144,1.46,1.77,STATIONARY
40788,-0.0139,0.52,0.93,STATIONARY
40853,0.0325,2.56,2.03,STATIONARY
40920,-0.0389,-0.01,0.66,STATIONARY
40986,0.0395,2.50,1.90,STATIONARY
41051,-0.0137,1.53,1.65,STATIONARY
41118,0.0491,4.58,3.63,STATIONARY
41184,-0.0536,1.00,1.86,STATIONARY
41249,0.0263,2.63,2.38,STATIONARY
41315,-0.0133,1.68,1.91,STATIONARY
41381,-0.0283,-0.18,0.50,STATIONARY
41448,0.0252,1.42,1.12,STATIONARY
41513,-0.0236,-0.13,0.28,STATIONARY
41580,0.0366,2.20,1.57,STATIONARY
41646,-0.0512,-1.14,-0.26,STATIONARY
41711,0.0381,1.32,0.81,STATIONARY
41778,-0.0276,-0.48,-0.06,STATIONARY
41843,0.0325,1.60,1.06,STATIONARY
41910,-0.0167,0.48,0.67,STATIONARY
41975,0.0090,1.03,0.91,STATIONARY
42041,-0.0007,0.95,0.94,STATIONARY
42107,-0.0298,-0.97,-0.35,STATIONARY
42174,0.0722,3.64,2.34,STATIONARY
42240,-0.0569,-0.11,0.69,STATIONARY
42306,0.0292,1.74,1.40,STATIONARY
42372,-0.0259,0.03,0.48,STATIONARY
42438,0.0180,1.18,0.95,STATIONARY
42503,-0.0245,-0.42,0.02,STATIONARY
42569,0.0304,1.52,1.03,STATIONARY
42636,-0.0131,0.63,0.76,STATIONARY
42701,-0.0149,-0.34,0.02,STATIONARY
42768,0.0097,0.29,0.20,STATIONARY
42834,-0.0128,-0.54,-0.30,STATIONARY
42900,0.0387,1.94,1.21,STATIONARY
42965,-0.0321,-0.18,0.27,STATIONARY
43031,0.0475,2.84,2.01,STATIONARY
43098,-0.0273,1.00,1.33,STATIONARY
43163,0.0139,1.84,1.67,STATIONARY
43229,0.0116,2.50,2.23,STATIONARY
43296,-0.0276,0.66,1.17,STATIONARY
43362,0.0183,1.79,1.59,STATIONARY
43427,-0.0016,1.61,1.61,STATIONARY
43493,-0.0018,1.44,1.49,STATIONARY
43560,-0.0185,0.20,0.62,STATIONARY
43625,0.0168,1.26,1.05,STATIONARY
43692,0.0071,1.66,1.46,STATIONARY
43758,0.0058,1.96,1.80,STATIONARY
43824,-0.0414,-0.74,0.09,STATIONARY
43889,0.0031,-0.51,-0.32,STATIONARY
43955,0.0152,0.47,0.21,STATIONARY
44021,0.0130,1.28,0.93,STATIONARY
44088,0.0001,1.23,1.13,STATIONARY
44153,-0.0045,0.90,0.98,STATIONARY
44220,0.0301,2.77,2.19,STATIONARY
44286,-0.0297,0.78,1.24,STATIONARY
44351,0.0145,1.67,1.53,STATIONARY
44418,-0.0099,0.97,1.15,STATIONARY
44483,0.0074,1.40,1.32,STATIONARY
44550,-0.0233,-0.14,0.34,STATIONARY
44615,0.0204,1.16,0.89,STATIONARY
44681,0.0154,2.09,1.70,STATIONARY
44748,-0.0325,-0.05,0.52,STATIONARY
44813,0.0152,0.91,0.78,STATIONARY
44880,-0.0267,-0.81,-0.29,STATIONARY
44945,0.0088,-0.22,-0.25,STATIONARY
45012,-0.0296,-2.09,-1.49,STATIONARY
45078,0.0180,-0.86,-1.07,STATIONARY
45143,-0.0001,-0.84,-0.91,STATIONARY
45209,0.0040,-0.55,-0.67,STATIONARY
45276,0.0289,1.30,0.66,STATIONARY
45342,-0.0174,0.15,0.32,STATIONARY
45408,0.0189,1.34,1.01,STATIONARY
45474,-0.0400,-1.25,-0.52,STATIONARY
45540,0.0284,0.60,0.24,STATIONARY
45605,-0.0241,-0.95,-0.56,STATIONARY
45671,0.0155,0.07,-0.13,STATIONARY
45738,0.0075,0.54,0.32,STATIONARY
45803,0.0066,0.93,0.74,STATIONARY
45869,0.0078,1.39,1.18,STATIONARY
45936,-0.0437,-1.43,-0.58,STATIONARY
46002,0.0278,0.39,0.07,STATIONARY
46068,-0.0301,-1.54,-1.01,STATIONARY
46133,0.0581,2.20,1.16,STATIONARY
46200,-0.0534,-1.27,-0.48,STATIONARY
46265,0.0398,1.31,0.73,STATIONARY
46332,-0.0351,-0.97,-0.42,STATIONARY
46398,-0.0034,-1.14,-0.91,STATIONARY
46464,-0.0009,-1.16,-1.07,STATIONARY
46529,-0.0131,-1.94,-1.66,STATIONARY
46595,0.0371,0.48,-0.21,STATIONARY
46662,-0.0454,-2.41,-1.69,STATIONARY
46727,0.0678,1.98,0.79,STATIONARY
46793,-0.0668,-2.32,-1.31,STATIONARY
46860,0.0401,0.31,-0.22,STATIONARY
46926,-0.0213,-1.05,-0.78,STATIONARY
46991,0.0223,0.40,0.02,STATIONARY
47058,-0.0050,0.07,0.05,STATIONARY
47123,0.0010,0.13,0.11,STATIONARY
47190,0.0201,1.40,0.98,STATIONARY
47255,-0.0576,-2.30,-1.24,STATIONARY
47321,0.0360,0.07,-0.36,STATIONARY
47388,-0.0432,-2.67,-1.92,STATIONARY
47453,0.0375,-0.19,-0.75,STATIONARY
47520,-0.0222,-1.59,-1.32,STATIONARY
47586,0.0466,1.42,0.53,STATIONARY
47652,-0.0226,-0.06,0.13,STATIONARY
47718,0.0176,1.05,0.75,STATIONARY
47784,0.0277,2.76,2.11,STATIONARY
47850,-0.0461,-0.27,0.51,STATIONARY
47916,0.0352,1.98,1.50,STATIONARY
47982,-0.0544,-1.55,-0.56,STATIONARY
48048,0.0394,1.01,0.50,STATIONARY
48114,-0.0232,-0.51,-0.18,STATIONARY
48180,0.0174,0.62,0.36,STATIONARY
48245,-0.0512,-2.65,-1.67,STATIONARY
48311,0.0424,0.14,-0.45,STATIONARY
48378,0.0110,0.83,0.42,STATIONARY
48443,-0.0048,0.49,0.47,STATIONARY
48509,0.0361,2.76,2.01,STATIONARY
48576,-0.0502,-0.53,0.29,STATIONARY
48641,0.0412,2.10,1.51,STATIONARY
48708,-0.0350,-0.20,0.36,STATIONARY
48774,0.0364,2.11,1.54,STATIONARY
48840,-0.0366,-0.29,0.31,STATIONARY
48905,0.0266,1.41,1.05,STATIONARY
48972,-0.0230,-0.10,0.27,STATIONARY
49038,-0.0002,-0.11,0.01,STATIONARY
49104,0.0008,-0.05,-0.03,STATIONARY
49169,-0.0167,-1.11,-0.76,STATIONARY
49235,0.0401,1.47,0.75,STATIONARY
49302,-0.0085,0.88,0.84,STATIONARY
49367,-0.0102,0.20,0.40,STATIONARY
49433,-0.0107,-0.49,-0.20,STATIONARY
49500,0.0004,-0.44,-0.36,STATIONARY
49566,0.0121,0.34,0.11,STATIONARY
49631,-0.0187,-0.86,-0.54,STATIONARY
49698,0.0280,0.95,0.47,STATIONARY
49764,-0.0270,-0.80,-0.39,STATIONARY
49829,0.0307,1.18,0.67,STATIONARY
49895,-0.0252,-0.47,-0.10,STATIONARY
49962,0.0616,3.46,2.30,STATIONARY
50028,-0.0658,-0.85,0.17,STATIONARY
50093,0.0227,0.62,0.47,STATIONARY
50160,-0.0272,-1.13,-0.61,STATIONARY
50225,0.0177,0.04,-0.17,STATIONARY
50292,-0.0155,-0.95,-0.69,STATIONARY
50358,-0.0025,-1.07,-0.95,STATIONARY
50424,0.0321,1.01,0.37,STATIONARY
50490,-0.0419,-1.69,-1.02,STATIONARY
50555,0.0550,1.87,0.93,STATIONARY
50621,-0.0186,0.61,0.72,STATIONARY
50688,-0.0156,-0.40,-0.04,STATIONARY
50754,-0.1019,-6.84,-4.62,STATIONARY
50820,-0.0461,-9.49,-7.90,STATIONARY
50886,-0.0993,-15.40,-12.96,STATIONARY
50952,-0.0740,-19.47,-17.35,STATIONARY
51018,-0.1310,-26.99,-23.85,STATIONARY
51083,-0.0769,-30.78,-28.53,STATIONARY
51149,-0.1434,-38.64,-35.35,STATIONARY
51216,-0.0893,-42.75,-40.34,STATIONARY
51281,-0.1124,-48.16,-45.61,STATIONARY
51347,-0.0953,-52.27,-50.10,DOWN
51413,-0.0898,-58.20,-55.56,DOWN
51480,-0.0973,-64.62,-61.67,DOWN
51545,-0.1081,-71.75,-68.47,DOWN
51611,-0.0785,-76.93,-74.18,DOWN
51678,-0.0924,-83.03,-80.15,DOWN
51743,-0.0993,-89.58,-86.51,DOWN
51809,-0.0999,-96.18,-93.03,DOWN
51875,-0.0743,-101.08,-98.46,DOWN
51942,-0.0210,-102.46,-101.16,DOWN
52007,0.0234,-100.92,-101.00,DOWN
52073,0.0734,-96.07,-97.68,DOWN
52140,0.0725,-91.29,-93.37,DOWN
52206,0.1115,-83.94,-87.01,DOWN
52271,0.0932,-77.78,-80.78,DOWN
52338,0.1189,-69.93,-73.46,DOWN
52404,0.1210,-61.95,-65.70,DOWN
52469,0.1062,-54.94,-58.44,DOWN
52535,0.1396,-45.73,-49.86,DOWN
52601,0.1161,-38.06,-41.90,DOWN
52668,0.1162,-30.40,-34.14,DOWN
52733,0.1190,-22.54,-26.32,DOWN
52800,0.1437,-13.06,-17.37,DOWN
52866,0.1527,-2.98,-7.66,DOWN
52931,0.1047,3.93,0.16,DOWN
52998,0.0668,8.34,5.68,DOWN
53063,0.0454,0.00,0.00,STATIONARY
53130,0.0339,2.15,1.45,STATIONARY
53195,0.0207,3.37,2.75,STATIONARY
53262,0.0130,4.06,3.64,STATIONARY
53327,0.0004,3.93,3.83,STATIONARY
53394,0.0134,4.62,4.36,STATIONARY
53460,-0.0030,4.24,4.28,STATIONARY
53526,-0.0157,3.08,3.47,STATIONARY
53592,-0.0011,2.89,3.08,STATIONARY
53658,-0.0127,1.97,2.33,STATIONARY
53723,0.0035,2.11,2.18,STATIONARY
53789,0.0073,2.49,2.39,STATIONARY
53856,-0.0246,0.83,1.34,STATIONARY
53921,0.0062,1.19,1.24,STATIONARY
53987,0.0076,1.63,1.50,STATIONARY
54053,-0.0058,1.19,1.29,STATIONARY
54120,-0.0086,0.60,0.83,STATIONARY
54186,0.0031,0.77,0.79,STATIONARY
54251,-0.0173,-0.35,0.02,STATIONARY
54318,-0.0094,-0.94,-0.63,STATIONARY
54384,-0.0043,-1.17,-0.99,STATIONARY
54449,-0.0190,-2.33,-1.89,STATIONARY
54515,-0.0357,-4.50,-3.65,STATIONARY
54582,-0.0229,-5.77,-5.08,STATIONARY
54648,-0.0327,-7.61,-6.79,STATIONARY
54713,-0.0417,-9.95,-8.92,STATIONARY
54780,-0.0147,-10.48,-9.97,STATIONARY
54845,-0.0221,-11.46,-10.98,STATIONARY
54911,-0.0259,-12.65,-12.10,STATIONARY
54978,-0.0168,-13.20,-12.85,STATIONARY
55044,0.0065,-12.27,-12.45,STATIONARY
55109,0.0153,-10.81,-11.34,STATIONARY
55175,0.0171,-9.29,-9.96,STATIONARY
55241,0.0220,-7.53,-8.32,STATIONARY
55308,0.1148,0.04,-2.68,STATIONARY
55374,0.0176,1.16,-0.09,STATIONARY
55440,0.0118,1.86,1.23,STATIONARY
55506,0.0270,3.49,2.76,STATIONARY
55572,0.0041,3.61,3.33,STATIONARY
55638,-0.0028,3.29,3.30,STATIONARY
55703,0.0214,4.52,4.12,STATIONARY
55770,0.0065,4.74,4.54,STATIONARY
55835,-0.0043,4.29,4.37,STATIONARY
55901,0.0051,4.43,4.41,STATIONARY
55968,0.0017,4.37,4.38,STATIONARY
56034,-0.0063,3.79,3.98,STATIONARY
56100,-0.0004,3.62,3.74,STATIONARY
56165,-0.0049,3.16,3.35,STATIONARY
56232,-0.0038,2.79,2.97,STATIONARY
56297,0.0029,2.87,2.90,STATIONARY
56363,0.0046,3.05,3.00,STATIONARY
56429,-0.0095,2.32,2.54,STATIONARY
56496,-0.0078,1.73,2.00,STATIONARY
56562,-0.0038,1.43,1.61,STATIONARY
56628,0.0047,1.67,1.65,STATIONARY
56694,0.0008,1.65,1.65,STATIONARY
56760,-0.0020,1.46,1.53,STATIONARY
56825,0.0048,1.71,1.65,STATIONARY
56891,0.0094,2.24,2.05,STATIONARY
56958,-0.0070,1.70,1.81,STATIONARY
57023,-0.0016,1.53,1.62,STATIONARY
57089,-0.0044,1.19,1.33,STATIONARY
57156,-0.0100,0.51,0.78,STATIONARY
57222,0.0048,0.79,0.79,STATIONARY
57288,0.0215,2.12,1.69,STATIONARY
57353,0.0019,2.16,2.00,STATIONARY
57420,0.0132,2.91,2.61,STATIONARY
57485,0.0253,4.39,3.81,STATIONARY
57552,0.0003,4.24,4.10,STATIONARY
57618,0.0111,4.77,4.55,STATIONARY
57684,-0.0669,0.34,1.71,STATIONARY
57749,0.0331,2.43,2.19,STATIONARY
57815,0.0033,2.54,2.43,STATIONARY
57882,-0.0199,1.18,1.58,STATIONARY
57947,-0.0460,-1.79,-0.69,STATIONARY
58013,0.0123,-0.93,-0.85,STATIONARY
58080,0.0223,0.51,0.07,STATIONARY
58146,0.0155,1.47,1.02,STATIONARY
58211,0.0237,2.91,2.30,STATIONARY
58278,0.0001,2.81,2.64,STATIONARY
58343,0.0038,2.93,2.84,STATIONARY
58410,-0.0031,2.62,2.69,STATIONARY
58475,0.0088,3.07,2.95,STATIONARY
58542,0.0181,4.09,3.72,STATIONARY
58608,-0.0111,3.23,3.39,STATIONARY
58674,-0.0344,0.92,1.72,STATIONARY
58740,-0.0194,-0.34,0.33,STATIONARY
58805,0.0123,0.45,0.41,STATIONARY
58872,0.0193,1.65,1.25,STATIONARY
58938,0.0070,2.03,1.78,STATIONARY
59003,0.0014,2.04,1.96,STATIONARY
59070,-0.0238,0.45,0.94,STATIONARY
59136,-0.0111,-0.27,0.12,STATIONARY
59201,0.0255,1.36,0.95,STATIONARY
59267,0.0044,1.58,1.38,STATIONARY
59334,0.0168,2.58,2.19,STATIONARY
59400,-0.0406,-0.09,0.65,STATIONARY
59465,0.0228,1.36,1.13,STATIONARY
59531,0.0069,1.74,1.54,STATIONARY
59598,0.0101,2.31,2.06,STATIONARY
59663,0.0024,2.37,2.27,STATIONARY
59729,-0.0207,0.96,1.39,STATIONARY
59796,-0.0209,-0.40,0.18,STATIONARY
59862,0.0073,0.08,0.11,STATIONARY
59928,-0.0040,-0.17,-0.08,STATIONARY
59993,-0.0032,-0.37,-0.28,STATIONARY
60060,-0.0058,-0.73,-0.58,STATIONARY
60125,0.0008,-0.65,-0.62,STATIONARY
60191,-0.0019,-0.74,-0.70,STATIONARY
60258,-0.0013,-0.79,-0.76,STATIONARY
