time_ms,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
37950,0.0863,35.20,33.38,STATIONARY
38016,0.1050,40.45,38.15,STATIONARY
38082,0.0613,42.72,41.23,STATIONARY
38148,0.0270,42.73,42.24,STATIONARY
38214,0.0587,44.75,43.93,STATIONARY
38280,0.0566,46.55,45.70,STATIONARY
38346,0.0476,47.71,47.06,STATIONARY
38412,0.0331,47.91,47.64,STATIONARY
38478,0.0458,48.91,48.49,STATIONARY
38544,0.0524,50.28,49.70,STATIONARY
38610,0.0339,50.42,50.19,UP
38676,0.0374,50.79,50.59,UP
38742,0.0651,52.89,52.14,UP
38808,0.0323,52.83,52.60,UP
38874,0.0326,52.79,52.73,UP
38940,0.0629,54.67,54.04,UP
39006,0.0548,55.97,55.34,UP
39072,0.0261,55.40,55.38,UP
39138,0.0204,54.48,54.77,UP
39204,0.0174,53.42,53.86,UP
39270,-0.0403,48.73,50.40,UP
39336,-0.1163,39.43,43.00,UP
39402,-0.1619,27.60,32.61,UP
39468,-0.1117,19.42,23.71,UP
39534,-0.1571,8.69,13.58,UP
39600,-0.2097,-4.94,1.08,UP
39666,-0.2034,-17.64,-11.55,UP
39732,-0.1599,-27.07,-22.02,UP
39798,-0.1196,-33.57,-29.81,UP
39864,-0.1752,0.00,0.00,STATIONARY
39930,-0.0433,-2.74,-1.85,STATIONARY
39996,-0.0865,-8.11,-6.07,STATIONARY
40062,-0.0352,-10.02,-8.74,STATIONARY
40128,-0.0047,-9.92,-9.53,STATIONARY
40194,-0.0360,-11.81,-11.07,STATIONARY
40260,0.0277,-9.58,-10.06,STATIONARY
40326,-0.0200,-10.46,-10.33,STATIONARY
40392,0.0071,-9.59,-9.83,STATIONARY
40458,0.0294,-7.35,-8.16,STATIONARY
40524,-0.0316,-9.06,-8.76,STATIONARY
40590,0.0228,-7.25,-7.75,STATIONARY
40656,0.0115,-6.24,-6.73,STATIONARY
40722,0.0439,-3.20,-4.35,STATIONARY
40788,-0.0321,-5.11,-4.86,STATIONARY
40854,0.0186,-3.73,-4.10,STATIONARY
40920,0.0158,-2.57,-3.07,STATIONARY
40986,-0.0294,-4.33,-3.92,STATIONARY
41052,0.0505,-0.96,-1.93,STATIONARY
41118,-0.0316,-2.93,-2.60,STATIONARY
41184,0.0103,-2.16,-2.31,STATIONARY
41250,-0.0152,-3.04,-2.80,STATIONARY
41316,0.0227,-1.48,-1.91,STATIONARY
41382,-0.0269,-3.13,-2.73,STATIONARY
41448,0.0299,-1.11,-1.64,STATIONARY
41514,-0.0108,-1.75,-1.71,STATIONARY
41580,-0.0142,-2.58,-2.30,STATIONARY
41646,0.0085,-1.94,-2.06,STATIONARY
41712,0.0171,-0.78,-1.20,STATIONARY
41778,0.0214,0.61,0.02,STATIONARY
41844,-0.0460,-2.33,-1.56,STATIONARY
41910,0.0335,-0.11,-0.59,STATIONARY
41976,-0.0266,-1.80,-1.40,STATIONARY
42042,0.0285,0.08,-0.40,STATIONARY
42108,-0.0236,-1.42,-1.09,STATIONARY
42174,0.0067,-0.93,-0.98,STATIONARY
42240,0.0184,0.27,-0.14,STATIONARY
42306,-0.0387,-2.20,-1.53,STATIONARY
42372,0.0386,0.33,-0.27,STATIONARY
42438,0.0016,0.42,0.20,STATIONARY
42504,0.0207,1.72,1.23,STATIONARY
42570,-0.0490,-1.45,-0.58,STATIONARY
42636,0.0398,1.13,0.57,STATIONARY
42702,-0.0177,-0.03,0.16,STATIONARY
42768,-0.0010,-0.10,-0.01,STATIONARY
42834,-0.0121,-0.86,-0.59,STATIONARY
42900,0.0027,-0.66,-0.63,STATIONARY
42966,0.0216,0.74,0.29,STATIONARY
43032,-0.0270,-1.00,-0.58,STATIONARY
43098,0.0220,0.43,0.10,STATIONARY
43164,-0.0235,-1.08,-0.69,STATIONARY
43230,0.0200,0.23,-0.07,STATIONARY
43296,0.0084,0.75,0.49,STATIONARY
43362,-0.0017,0.62,0.57,STATIONARY
43428,-0.0319,-1.43,-0.78,STATIONARY
43494,0.0079,-0.87,-0.84,STATIONARY
43560,0.0300,1.07,0.45,STATIONARY
43626,-0.0407,-1.56,-0.90,STATIONARY
43692,0.0242,0.04,-0.27,STATIONARY
43758,-0.0367,-2.29,-1.63,STATIONARY
43824,0.0428,0.51,-0.19,STATIONARY
43890,-0.0194,-0.74,-0.56,STATIONARY
43956,0.0122,0.06,-0.14,STATIONARY
44022,0.0191,1.27,0.81,STATIONARY
44088,-0.0005,1.19,1.07,STATIONARY
44154,-0.0205,-0.15,0.24,STATIONARY
44219,0.0024,0.01,0.08,STATIONARY
44286,0.0150,0.96,0.67,STATIONARY
44352,-0.0352,-1.31,-0.67,STATIONARY
44418,0.0252,0.34,0.01,STATIONARY
44484,-0.0208,-1.00,-0.67,STATIONARY
44550,0.0211,0.38,0.04,STATIONARY
44616,-0.0141,-0.53,-0.34,STATIONARY
44682,0.0065,-0.09,-0.17,STATIONARY
44748,-0.0228,-1.53,-1.09,STATIONARY
44814,0.0135,-0.62,-0.77,STATIONARY
44880,0.0092,-0.01,-0.26,STATIONARY
44946,0.0068,0.42,0.20,STATIONARY
45012,-0.0032,0.20,0.20,STATIONARY
45078,-0.0114,-0.53,-0.29,STATIONARY
45144,0.0192,0.71,0.38,STATIONARY
45210,-0.0260,-0.97,-0.53,STATIONARY
45276,-0.0045,-1.21,-0.99,STATIONARY
45342,-0.0122,-1.94,-1.63,STATIONARY
45408,0.0246,-0.30,-0.73,STATIONARY
45474,-0.0050,-0.61,-0.65,STATIONARY
45540,-0.0006,-0.62,-0.63,STATIONARY
45606,0.0111,0.11,-0.13,STATIONARY
45672,-0.0164,-0.93,-0.67,STATIONARY
45738,0.0019,-0.78,-0.74,STATIONARY
45804,0.0249,0.84,0.32,STATIONARY
45870,-0.0088,0.25,0.27,STATIONARY
45936,-0.0118,-0.51,-0.26,STATIONARY
46002,0.0194,0.74,0.41,STATIONARY
46068,0.0008,0.76,0.65,STATIONARY
46134,-0.0190,-0.48,-0.11,STATIONARY
46200,0.0100,0.17,0.08,STATIONARY
46266,-0.0094,-0.43,-0.26,STATIONARY
46332,0.0254,1.20,0.72,STATIONARY
46398,-0.0270,-0.56,-0.14,STATIONARY
46464,0.0238,0.97,0.61,STATIONARY
46530,-0.0162,-0.10,0.13,STATIONARY
46596,-0.0057,-0.46,-0.26,STATIONARY
46662,0.0140,0.45,0.22,STATIONARY
46728,-0.0054,0.09,0.13,STATIONARY
46794,0.0169,1.15,0.82,STATIONARY
46860,-0.0366,-1.21,-0.55,STATIONARY
46926,0.0426,1.54,0.86,STATIONARY
46992,-0.0356,-0.78,-0.25,STATIONARY
47058,0.0390,1.72,1.08,STATIONARY
47124,-0.0296,-0.22,0.20,STATIONARY
47189,0.0066,0.21,0.21,STATIONARY
47256,0.0057,0.57,0.45,STATIONARY
47322,0.0002,0.56,0.52,STATIONARY
47388,0.0173,1.63,1.27,STATIONARY
47454,-0.0333,-0.54,0.05,STATIONARY
47520,0.0116,0.21,0.16,STATIONARY
47586,-0.0261,-1.45,-0.93,STATIONARY
47652,0.0363,0.91,0.31,STATIONARY
47718,-0.0491,-2.24,-1.41,STATIONARY
47784,0.0181,-1.00,-1.13,STATIONARY
47850,-0.0054,-1.30,-1.25,STATIONARY
47916,0.0163,-0.22,-0.55,STATIONARY
47982,0.0340,1.95,1.13,STATIONARY
48048,-0.0314,-0.12,0.29,STATIONARY
48114,0.0311,1.86,1.35,STATIONARY
48180,-0.0398,-0.74,-0.06,STATIONARY
48246,0.0305,1.22,0.81,STATIONARY
48312,-0.0376,-1.21,-0.55,STATIONARY
48378,0.0352,1.07,0.54,STATIONARY
48444,-0.0165,-0.02,0.16,STATIONARY
48510,0.0038,0.22,0.20,STATIONARY
48576,0.0046,0.51,0.41,STATIONARY
48642,-0.0157,-0.51,-0.21,STATIONARY
48708,0.0273,1.24,0.77,STATIONARY
48774,-0.0302,-0.72,-0.24,STATIONARY
48840,0.0365,1.62,1.01,STATIONARY
48906,-0.0438,-1.22,-0.50,STATIONARY
48972,0.0283,0.62,0.26,STATIONARY
49038,-0.0237,-0.91,-0.53,STATIONARY
49104,0.0137,0.00,-0.17,STATIONARY
49170,-0.0124,-0.79,-0.59,STATIONARY
49236,0.0266,0.93,0.44,STATIONARY
49302,0.0101,1.53,1.18,STATIONARY
49368,-0.0051,1.15,1.16,STATIONARY
49434,0.0078,1.59,1.45,STATIONARY
49500,-0.0341,-0.63,0.05,STATIONARY
49566,0.0161,0.42,0.30,STATIONARY
49632,-0.0161,-0.62,-0.32,STATIONARY
49698,0.0095,0.00,-0.10,STATIONARY
49764,0.0057,0.36,0.21,STATIONARY
49830,-0.0020,0.22,0.22,STATIONARY
49896,0.0291,2.06,1.46,STATIONARY
49962,-0.0307,0.03,0.50,STATIONARY
50028,0.0055,0.38,0.41,STATIONARY
50094,-0.0318,-1.66,-0.98,STATIONARY
50160,0.0168,-0.53,-0.68,STATIONARY
50226,-0.0257,-2.14,-1.66,STATIONARY
50292,0.0136,-1.19,-1.35,STATIONARY
50358,-0.0233,-2.62,-2.21,STATIONARY
50424,0.0241,-0.99,-1.38,STATIONARY
50490,0.0117,-0.21,-0.59,STATIONARY
50556,0.0073,0.26,-0.02,STATIONARY
50622,-0.0004,0.22,0.14,STATIONARY
50688,-0.0235,-1.27,-0.81,STATIONARY
50754,0.0401,1.32,0.62,STATIONARY
50820,-0.0352,-0.97,-0.45,STATIONARY
50886,0.0230,0.53,0.21,STATIONARY
50952,-0.0352,-1.72,-1.09,STATIONARY
51018,0.0157,-0.66,-0.80,STATIONARY
51084,-0.0049,-0.95,-0.90,STATIONARY
51150,0.0237,0.59,0.11,STATIONARY
51216,-0.0201,-0.71,-0.44,STATIONARY
51282,-0.0198,-1.93,-1.45,STATIONARY
51348,0.0395,0.64,-0.04,STATIONARY
51414,-0.0479,-2.42,-1.64,STATIONARY
51480,0.0640,1.73,0.64,STATIONARY
51546,-0.0087,1.11,0.96,STATIONARY
51612,0.0046,1.36,1.23,STATIONARY
51678,-0.0084,0.77,0.92,STATIONARY
51743,-0.0017,0.64,0.73,STATIONARY
51810,-0.0394,-1.88,-1.03,STATIONARY
51876,-0.0493,-4.93,-3.67,STATIONARY
51942,-0.0262,-6.40,-5.51,STATIONARY
52008,-0.1231,-13.95,-11.20,STATIONARY
52074,-0.0348,-15.59,-14.17,STATIONARY
52140,-0.1340,-23.46,-20.44,STATIONARY
52206,-0.0947,-28.53,-25.90,STATIONARY
52272,-0.1113,-34.45,-31.67,STATIONARY
52338,-0.0999,-39.42,-36.90,STATIONARY
52404,-0.0907,-43.59,-41.41,STATIONARY
52470,-0.1041,-48.46,-46.17,STATIONARY
52536,-0.0973,-52.70,-50.57,DOWN
52602,-0.0878,-56.16,-54.34,DOWN
52668,-0.0845,-59.28,-57.67,DOWN
52734,-0.0927,-62.80,-61.13,DOWN
52800,-0.1141,-67.53,-65.45,DOWN
52866,-0.1091,-71.75,-69.70,DOWN
52932,-0.1035,-75.45,-73.58,DOWN
52998,-0.0706,-76.92,-75.83,DOWN
53064,-0.0512,-77.10,-76.69,DOWN
53130,-0.0015,-74.13,-74.96,DOWN
53196,0.0333,-69.07,-70.99,DOWN
53262,0.0752,-61.55,-64.62,DOWN
53328,0.0486,-56.02,-58.82,DOWN
53394,0.1096,-46.84,-50.74,DOWN
53460,0.1013,-38.56,-42.52,DOWN
53526,0.1251,-29.10,-33.46,DOWN
53592,0.1216,-20.23,-24.54,DOWN
53658,0.1299,-11.19,-15.54,DOWN
53724,0.1290,-2.57,-6.79,DOWN
53790,0.1282,5.65,1.60,DOWN
53856,0.1392,14.25,10.13,DOWN
53922,0.1143,20.92,17.41,DOWN
53988,0.1493,0.00,0.00,STATIONARY
54054,0.1328,8.42,5.68,STATIONARY
54120,0.0818,13.27,10.80,STATIONARY
54186,0.0465,15.69,14.10,STATIONARY
54252,0.0568,18.66,17.18,STATIONARY
54318,0.0103,18.57,18.12,STATIONARY
54384,0.0164,18.87,18.63,STATIONARY
54450,0.0187,19.30,19.08,STATIONARY
54516,-0.0028,18.36,18.59,STATIONARY
54582,0.0121,18.39,18.46,STATIONARY
54648,0.0035,17.88,18.07,STATIONARY
54714,-0.0138,16.29,16.87,STATIONARY
54780,-0.0079,15.14,15.71,STATIONARY
54846,-0.0075,14.06,14.60,STATIONARY
54912,-0.0105,12.84,13.41,STATIONARY
54978,0.0015,12.43,12.75,STATIONARY
55044,0.0050,12.25,12.41,STATIONARY
55110,-0.0118,11.01,11.46,STATIONARY
55176,-0.0080,10.07,10.52,STATIONARY
55242,0.0030,9.86,10.07,STATIONARY
55308,-0.0089,8.90,9.28,STATIONARY
55374,-0.0049,8.23,8.57,STATIONARY
55440,-0.0032,7.70,7.99,STATIONARY
55506,-0.0179,6.26,6.82,STATIONARY
55572,-0.0228,4.57,5.30,STATIONARY
55638,-0.0281,2.61,3.48,STATIONARY
55704,-0.0274,0.77,1.65,STATIONARY
55770,-0.0115,0.01,0.54,STATIONARY
55836,-0.0330,-2.08,-1.23,STATIONARY
55902,-0.0375,-4.38,-3.35,STATIONARY
55968,-0.0131,-5.04,-4.49,STATIONARY
56034,-0.0311,-6.81,-6.05,STATIONARY
56100,-0.0238,-8.04,-7.39,STATIONARY
56166,0.0102,-7.08,-7.18,STATIONARY
56232,-0.0034,-7.01,-7.06,STATIONARY
56298,0.0198,-5.48,-5.99,STATIONARY
56364,-0.0496,-8.40,-7.62,STATIONARY
56430,0.1372,0.63,-2.05,STATIONARY
56496,0.0591,4.35,2.26,STATIONARY
56562,0.0026,4.34,3.66,STATIONARY
56628,0.0301,6.08,5.29,STATIONARY
56694,0.0234,7.31,6.66,STATIONARY
56760,-0.0168,5.96,6.19,STATIONARY
56826,0.0068,6.16,6.17,STATIONARY
56892,0.0071,6.36,6.30,STATIONARY
56958,-0.0072,5.65,5.86,STATIONARY
57024,-0.0086,4.88,5.20,STATIONARY
57090,0.0193,5.91,5.68,STATIONARY
57156,-0.0106,5.00,5.22,STATIONARY
57222,0.0037,5.04,5.10,STATIONARY
57288,0.0055,5.19,5.16,STATIONARY
57354,-0.0076,4.50,4.71,STATIONARY
57420,-0.0023,4.18,4.35,STATIONARY
57486,0.0046,4.31,4.32,STATIONARY
57552,0.0059,4.51,4.45,STATIONARY
57618,-0.0072,3.87,4.06,STATIONARY
57684,-0.0010,3.65,3.79,STATIONARY
57750,0.0005,3.54,3.62,STATIONARY
57816,-0.0022,3.25,3.37,STATIONARY
57882,0.0047,3.42,3.41,STATIONARY
57948,0.0081,3.80,3.67,STATIONARY
58014,0.0042,3.91,3.83,STATIONARY
58080,0.0002,3.77,3.79,STATIONARY
58146,0.0037,3.85,3.83,STATIONARY
58212,-0.0129,2.88,3.19,STATIONARY
58278,0.0127,3.57,3.45,STATIONARY
58344,0.0187,4.61,4.23,STATIONARY
58409,-0.0147,3.50,3.74,STATIONARY
58476,-0.0234,1.87,2.48,STATIONARY
58542,0.0260,3.45,3.13,STATIONARY
58608,0.0117,4.05,3.75,STATIONARY
58674,0.0049,4.20,4.06,STATIONARY
58740,-0.0041,3.78,3.87,STATIONARY
58806,0.0097,4.24,4.12,STATIONARY
58872,-0.0289,2.24,2.85,STATIONARY
58938,-0.0112,1.44,1.90,STATIONARY
59004,0.0060,1.76,1.80,STATIONARY
59070,-0.0007,1.65,1.70,STATIONARY
59136,-0.0179,0.45,0.85,STATIONARY
59202,0.0190,1.63,1.38,STATIONARY
59268,0.0284,3.36,2.72,STATIONARY
59334,0.0126,4.03,3.60,STATIONARY
59400,0.0246,5.43,4.83,STATIONARY
59466,-0.0314,3.22,3.74,STATIONARY
59532,-0.0072,2.64,3.00,STATIONARY
59598,0.0393,5.02,4.36,STATIONARY
59664,-0.0226,3.39,3.70,STATIONARY
59730,-0.0233,1.78,2.40,STATIONARY
59796,-0.0010,1.64,1.89,STATIONARY
59862,-0.0153,0.60,1.02,STATIONARY
59928,0.0405,3.14,2.45,STATIONARY
59994,-0.0042,2.75,2.65,STATIONARY
60060,-0.0516,-0.63,0.44,STATIONARY
60126,-0.0008,-0.65,-0.30,STATIONARY
60192,-0.0018,-0.74,-0.60,STATIONARY
60258,0.0201,0.56,0.18,STATIONARY
60324,0.0005,0.57,0.44,STATIONARY
60390,-0.0054,0.20,0.28,STATIONARY
60456,0.0227,1.64,1.19,STATIONARY
60522,-0.0187,0.39,0.65,STATIONARY
60588,0.0285,2.18,1.68,STATIONARY
60653,0.0010,2.16,2.00,STATIONARY
60720,-0.0256,0.45,0.95,STATIONARY
60786,-0.0018,0.31,0.52,STATIONARY
60852,-0.0260,-1.35,-0.74,STATIONARY
60918,0.0191,-0.08,-0.30,STATIONARY
60984,-0.0114,-0.80,-0.64,STATIONARY
61050,0.0193,0.45,0.10,STATIONARY
61116,-0.0047,0.14,0.12,STATIONARY
61182,0.0041,0.39,0.30,STATIONARY
61248,0.0026,0.54,0.46,STATIONARY
61314,-0.0020,0.39,0.41,STATIONARY
61380,0.0037,0.61,0.55,STATIONARY
61446,0.0066,1.00,0.85,STATIONARY
61512,-0.0139,0.09,0.34,STATIONARY
61578,0.0014,0.17,0.23,STATIONARY
61644,-0.0028,-0.01,0.07,STATIONARY
61710,0.0019,0.11,0.09,STATIONARY
61776,0.0004,0.13,0.12,STATIONARY
61842,0.0056,0.48,0.36,STATIONARY
61908,-0.0102,-0.18,-0.00,STATIONARY
61973,-0.0001,-0.18,-0.12,STATIONARY
62040,-0.0008,-0.22,-0.19,STATIONARY
62106,0.0006,-0.18,-0.18,STATIONARY
62172,0.0023,-0.02,-0.07,STATIONARY
62238,0.0016,0.08,0.03,STATIONARY
62304,-0.0089,-0.49,-0.32,STATIONARY
62370,0.0046,-0.17,-0.22,STATIONARY
62436,-0.0054,-0.51,-0.41,STATIONARY
62502,0.0036,-0.26,-0.31,STATIONARY
62568,0.0041,0.01,-0.10,STATIONARY
62634,0.0130,0.83,0.53,STATIONARY
62700,-0.0110,0.10,0.24,STATIONARY
62766,0.0058,0.46,0.39,STATIONARY
62832,0.0009,0.50,0.46,STATIONARY
62898,0.0091,1.05,0.86,STATIONARY
62964,0.0021,1.15,1.05,STATIONARY
63030,-0.0077,0.61,0.76,STATIONARY
63096,0.0113,1.30,1.13,STATIONARY
63162,0.0066,1.67,1.49,STATIONARY
63228,0.0043,1.87,1.75,STATIONARY
63294,0.0104,2.46,2.23,STATIONARY
63360,0.0159,3.37,3.00,STATIONARY
63426,-0.0369,0.89,1.58,STATIONARY
63492,0.0099,1.48,1.51,STATIONARY
63558,-0.0096,0.82,1.04,STATIONARY
63624,0.0132,1.62,1.43,STATIONARY
63690,-0.0227,0.12,0.55,STATIONARY
63756,-0.0145,-0.80,-0.37,STATIONARY
63822,0.0124,0.01,-0.11,STATIONARY
63888,-0.0188,-1.18,-0.83,STATIONARY
63954,0.0122,-0.36,-0.51,STATIONARY
64020,0.0007,-0.30,-0.37,STATIONARY
64086,-0.0070,-0.73,-0.61,STATIONARY
64152,-0.0158,-1.70,-1.35,STATIONARY
64218,0.0279,0.13,-0.35,STATIONARY
64284,0.0018,0.24,0.05,STATIONARY
64350,0.0225,1.66,1.13,STATIONARY
64416,0.0146,2.52,2.07,STATIONARY
64482,0.0227,3.86,3.27,STATIONARY
64548,0.0277,5.46,4.75,STATIONARY
64614,-0.0468,2.27,3.08,STATIONARY
64680,-0.0111,1.47,2.00,STATIONARY
64746,-0.0401,-1.12,-0.11,STATIONARY
64812,0.0374,1.29,0.84,STATIONARY
64878,-0.0311,-0.73,-0.22,STATIONARY
64944,-0.0087,-1.26,-0.92,STATIONARY
65010,-0.0018,-1.32,-1.19,STATIONARY
65075,0.0047,-0.97,-1.04,STATIONARY
65142,-0.0060,-1.31,-1.22,STATIONARY
65208,-0.0082,-1.78,-1.59,STATIONARY
65274,0.0190,-0.50,-0.86,STATIONARY
65340,0.0018,-0.37,-0.53,STATIONARY
65406,-0.0166,-1.40,-1.12,STATIONARY
65472,-0.0023,-1.49,-1.37,STATIONARY
65538,0.0024,-1.28,-1.31,STATIONARY
65604,-0.0080,-1.74,-1.60,STATIONARY
65670,0.0083,-1.14,-1.29,STATIONARY
65736,0.0045,-0.82,-0.97,STATIONARY
65802,-0.0068,-1.21,-1.13,STATIONARY
65868,0.0044,-0.88,-0.96,STATIONARY
65934,0.0045,-0.56,-0.69,STATIONARY
66000,0.0155,0.44,0.07,STATIONARY
66066,-0.0010,0.36,0.27,STATIONARY
66132,0.0088,0.91,0.70,STATIONARY
66198,0.0157,1.86,1.48,STATIONARY
66264,0.0067,2.21,1.98,STATIONARY
66330,-0.0082,1.61,1.73,STATIONARY
66396,-0.0555,-1.97,-0.77,STATIONARY
66462,-0.0276,-3.64,-2.71,STATIONARY
66528,-0.0272,-5.22,-4.41,STATIONARY
66594,-0.0454,-7.89,-6.76,STATIONARY
66660,-0.0280,-9.36,-8.51,STATIONARY
66726,-0.0261,-10.64,-9.95,STATIONARY
66792,-0.0426,-12.92,-11.95,STATIONARY
66858,-0.0400,-14.94,-13.96,STATIONARY
66924,-0.0139,-15.22,-14.81,STATIONARY
66990,-0.0966,-20.74,-18.81,STATIONARY
67056,-0.0976,-26.10,-23.73,STATIONARY
67122,-0.0875,-30.60,-28.36,STATIONARY
67188,-0.0865,-34.86,-32.75,STATIONARY
67254,-0.0639,-37.53,-35.97,STATIONARY
67320,-0.0671,-40.28,-38.88,STATIONARY
67386,-0.0669,-42.92,-41.61,STATIONARY
67452,-0.0737,-45.88,-44.49,STATIONARY
67518,-0.0427,-46.76,-46.02,STATIONARY
67584,-0.0438,-47.68,-47.14,STATIONARY
67650,-0.0528,-49.12,-48.48,STATIONARY
67716,-0.0437,-49.93,-49.46,STATIONARY
67782,-0.0298,-49.83,-49.71,STATIONARY
67848,-0.0330,-49.94,-49.87,STATIONARY
67914,-0.0255,-49.57,-49.66,STATIONARY
67980,-0.0372,-49.95,-49.86,STATIONARY
68046,-0.0161,-48.99,-49.27,STATIONARY
68112,-0.0242,-48.57,-48.80,STATIONARY
68177,-0.0378,-49.03,-48.96,STATIONARY
68244,-0.0077,-47.57,-48.02,STATIONARY
68310,-0.0390,-48.15,-48.11,STATIONARY
68376,-0.0259,-47.87,-47.95,STATIONARY
68442,-0.0216,-47.34,-47.54,STATIONARY
68508,0.0099,-44.83,-45.71,STATIONARY
68574,0.0944,-37.06,-39.87,STATIONARY
68640,0.0927,-29.70,-33.01,STATIONARY
68706,0.1290,-20.35,-24.47,STATIONARY
68772,0.1652,-9.07,-14.08,STATIONARY
68838,0.1772,2.52,-2.88,STATIONARY
68904,0.1670,13.01,7.84,STATIONARY
68970,0.2371,27.51,21.11,STATIONARY
69036,0.1833,38.03,32.53,STATIONARY
69102,0.1496,46.00,41.62,STATIONARY
69168,0.0941,50.13,47.36,STATIONARY
69234,0.0577,51.79,50.35,UP
69300,0.0852,55.13,53.58,UP
69366,0.0100,53.57,53.57,UP
69432,0.0549,54.91,54.48,UP
69498,0.0120,53.49,53.81,UP
69564,-0.0501,48.18,50.01,UP
69630,0.0401,48.80,49.19,UP
69696,-0.0641,42.80,44.88,UP
69762,0.0233,42.57,43.32,UP
69828,-0.0169,39.80,40.95,UP
69894,0.0120,38.98,39.62,UP
69959,-0.0203,36.14,37.27,UP
70026,-0.0190,33.50,34.72,UP
70092,0.0109,32.85,33.46,UP
70158,-0.0476,0.00,0.00,STATIONARY
70224,0.0197,1.25,0.84,STATIONARY
70290,-0.0218,-0.18,0.15,STATIONARY
70356,-0.0055,-0.53,-0.31,STATIONARY
70422,0.0006,-0.47,-0.42,STATIONARY
70488,-0.0128,-1.26,-0.99,STATIONARY
70554,-0.0027,-1.39,-1.26,STATIONARY
70620,-0.0172,-2.42,-2.04,STATIONARY
70686,0.0181,-1.18,-1.46,STATIONARY
70752,-0.0392,-3.62,-2.92,STATIONARY
70818,0.0324,-1.42,-1.91,STATIONARY
70884,-0.0385,-3.80,-3.19,STATIONARY
70950,0.0145,-2.73,-2.88,STATIONARY
71016,-0.0230,-4.08,-3.69,STATIONARY
71082,0.0248,-2.35,-2.78,STATIONARY
71148,-0.0114,-2.98,-2.91,STATIONARY
71214,-0.0147,-3.79,-3.51,STATIONARY
71280,0.0082,-3.12,-3.24,STATIONARY
71346,-0.0337,-5.13,-4.52,STATIONARY
71412,0.0336,-2.80,-3.36,STATIONARY
71478,-0.0444,-5.50,-4.80,STATIONARY
71544,0.0167,-4.22,-4.41,STATIONARY
71610,-0.0341,-6.22,-5.63,STATIONARY
71676,0.0148,-5.03,-5.23,STATIONARY
71742,-0.0043,-5.10,-5.14,STATIONARY
71808,-0.0056,-5.25,-5.22,STATIONARY
71874,0.0122,-4.27,-4.58,STATIONARY
71940,-0.0236,-5.60,-5.27,STATIONARY
72006,0.0122,-4.60,-4.82,STATIONARY
72072,-0.0204,-5.71,-5.42,STATIONARY
72138,0.0348,-3.28,-3.97,STATIONARY
72204,-0.0192,-4.37,-4.24,STATIONARY
72270,-0.0027,-4.37,-4.32,STATIONARY
72336,-0.0149,-5.14,-4.87,STATIONARY
72402,0.0023,-4.79,-4.81,STATIONARY
72468,0.0227,-3.16,-3.70,STATIONARY
72534,-0.0391,-5.51,-4.92,STATIONARY
72600,0.0300,-3.39,-3.89,STATIONARY
72666,-0.0067,-3.68,-3.74,STATIONARY
72732,0.0311,-1.56,-2.27,STATIONARY
72798,-0.0539,-4.91,-4.05,STATIONARY
72864,0.0435,-1.96,-2.64,STATIONARY
72930,-0.0159,-2.89,-2.81,STATIONARY
72996,0.0092,-2.20,-2.40,STATIONARY
73062,0.0017,-2.00,-2.13,STATIONARY
73128,-0.0012,-2.00,-2.04,STATIONARY
73194,-0.0068,-2.35,-2.25,STATIONARY
73260,-0.0332,-4.36,-3.67,STATIONARY
73326,0.0221,-2.78,-3.07,STATIONARY
73392,-0.0154,-3.65,-3.46,STATIONARY
73458,0.0216,-2.14,-2.57,STATIONARY
73524,-0.0199,-3.31,-3.07,STATIONARY
73590,0.0233,-1.71,-2.15,STATIONARY
73656,-0.0148,-2.58,-2.44,STATIONARY
73722,-0.0056,-2.83,-2.70,STATIONARY
73788,0.0066,-2.30,-2.43,STATIONARY
73854,-0.0014,-2.30,-2.34,STATIONARY
73920,0.0230,-0.75,-1.27,STATIONARY
73986,-0.0291,-2.57,-2.14,STATIONARY
74052,0.0310,-0.50,-1.03,STATIONARY
74118,-0.0246,-2.04,-1.71,STATIONARY
74184,0.0125,-1.17,-1.34,STATIONARY
74250,-0.0345,-3.31,-2.67,STATIONARY
74316,0.0022,-3.04,-2.92,STATIONARY
74382,-0.0066,-3.33,-3.20,STATIONARY
74448,-0.0046,-3.49,-3.40,STATIONARY
74514,0.0072,-2.90,-3.06,STATIONARY
74580,0.0004,-2.76,-2.86,STATIONARY
74646,0.0198,-1.39,-1.87,STATIONARY
74712,-0.0310,-3.30,-2.83,STATIONARY
74778,0.0324,-1.11,-1.67,STATIONARY
74844,-0.0108,-1.76,-1.73,STATIONARY
74910,-0.0010,-1.75,-1.74,STATIONARY
74976,0.0094,-1.09,-1.30,STATIONARY
75042,0.0108,-0.36,-0.66,STATIONARY
75108,-0.0015,-0.44,-0.51,STATIONARY
75174,0.0094,0.18,-0.05,STATIONARY
75240,0.0012,0.24,0.15,STATIONARY
75306,0.0020,0.36,0.29,STATIONARY
75372,-0.0094,-0.25,-0.07,STATIONARY
75438,-0.0174,-1.34,-0.93,STATIONARY
75504,0.0323,0.75,0.21,STATIONARY
75570,-0.0046,0.43,0.36,STATIONARY
75636,-0.0038,0.17,0.23,STATIONARY
75702,-0.0020,0.04,0.10,STATIONARY
75768,0.0104,0.70,0.50,STATIONARY
75834,-0.0089,0.11,0.24,STATIONARY
