time_ms,original_az,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
29700,-0.1159,-0.1159,-2954.51,-2950.83,DOWN
29766,-0.1195,-0.1195,-2962.40,-2958.63,DOWN
29832,-0.1037,-0.1037,-2969.24,-2965.79,DOWN
29898,-0.1041,-0.1041,-2976.11,-2972.75,DOWN
29964,-0.1138,-0.1138,-2983.62,-2980.08,DOWN
30030,-0.1048,-0.1048,-2990.53,-2987.13,DOWN
30096,-0.1113,-0.1113,-2997.88,-2994.38,DOWN
30162,-0.0944,-0.0944,-3004.11,-3000.94,DOWN
30228,-0.1217,-0.1217,-3012.14,-3008.50,DOWN
30294,-0.1139,-0.1139,-3019.66,-3016.03,DOWN
30360,-0.1038,-0.1038,-3026.51,-3023.10,DOWN
30426,-0.1141,-0.1141,-3034.04,-3030.48,DOWN
30492,-0.1054,-0.1054,-3041.00,-3037.58,DOWN
30558,-0.1184,-0.1184,-3048.81,-3045.16,DOWN
30624,-0.1238,-0.1238,-3056.98,-3053.14,DOWN
30690,-0.1122,-0.1122,-3064.39,-3060.73,DOWN
30756,-0.1026,-0.1026,-3071.17,-3067.77,DOWN
30822,-0.1158,-0.1158,-3078.81,-3075.22,DOWN
30888,-0.1126,-0.1126,-3086.24,-3082.65,DOWN
30954,-0.1163,-0.1163,-3093.91,-3090.25,DOWN
31020,-0.1162,-0.1162,-3101.58,-3097.89,DOWN
31086,-0.1027,-0.1027,-3108.36,-3104.95,DOWN
31152,-0.0948,-0.0948,-3114.61,-3111.47,DOWN
31218,-0.1190,-0.1190,-3122.47,-3118.89,DOWN
31284,-0.0979,-0.0979,-3128.93,-3125.66,DOWN
31350,-0.0937,-0.0937,-3135.11,-3132.04,DOWN
31416,-0.1086,-0.1086,-3142.28,-3138.95,DOWN
31482,-0.1064,-0.1064,-3149.30,-3145.93,DOWN
31548,-0.1206,-0.1206,-3157.26,-3153.57,DOWN
31614,-0.0866,-0.0866,-3162.97,-3159.91,DOWN
31680,-0.1019,-0.1019,-3169.70,-3166.52,DOWN
31746,-0.1126,-0.1126,-3177.13,-3173.68,DOWN
31812,-0.1190,-0.1190,-3184.99,-3181.31,DOWN
31878,-0.1253,-0.1253,-3193.26,-3189.37,DOWN
31944,-0.1000,-0.1000,-3199.86,-3196.45,DOWN
32010,-0.1083,-0.1083,-3207.01,-3203.57,DOWN
32076,-0.1159,-0.1159,-3214.66,-3211.05,DOWN
32142,-0.0945,-0.0945,-3220.89,-3217.69,DOWN
32208,-0.0909,-0.0909,-3226.89,-3223.90,DOWN
32274,-0.1208,-0.1208,-3234.86,-3231.29,DOWN
32340,-0.1055,-0.1055,-3241.82,-3238.40,DOWN
32406,-0.1207,-0.1207,-3249.79,-3246.08,DOWN
32472,-0.1053,-0.1053,-3256.74,-3253.27,DOWN
32538,-0.1025,-0.1025,-3263.50,-3260.17,DOWN
32604,-0.1004,-0.1004,-3270.12,-3266.88,DOWN
32670,-0.1190,-0.1190,-3277.97,-3274.37,DOWN
32736,-0.1183,-0.1183,-3285.78,-3282.07,DOWN
32802,-0.1086,-0.1086,-3292.95,-3289.41,DOWN
32868,-0.0951,-0.0951,-3299.22,-3296.03,DOWN
32934,-0.0921,-0.0921,-3305.30,-3302.28,DOWN
33000,-0.1207,-0.1207,-3313.27,-3309.70,DOWN
33066,-0.1058,-0.1058,-3320.26,-3316.82,DOWN
33132,-0.1033,-0.1033,-3327.08,-3323.74,DOWN
33198,-0.1035,-0.1035,-3333.91,-3330.60,DOWN
33264,-0.1050,-0.1050,-3340.84,-3337.51,DOWN
33330,-0.1056,-0.1056,-3347.81,-3344.46,DOWN
33396,-0.1109,-0.1109,-3355.12,-3351.65,DOWN
33462,-0.1249,-0.1249,-3363.36,-3359.55,DOWN
33528,-0.1059,-0.1059,-3370.35,-3366.84,DOWN
33594,-0.1181,-0.1181,-3378.15,-3374.47,DOWN
33660,-0.1029,-0.1029,-3384.94,-3381.54,DOWN
33726,-0.1020,-0.1020,-3391.67,-3388.37,DOWN
33792,-0.1093,-0.1093,-3398.89,-3395.47,DOWN
33858,-0.1043,-0.1043,-3405.77,-3402.42,DOWN
33924,-0.1053,-0.1053,-3412.72,-3409.37,DOWN
33990,-0.0953,-0.0953,-3419.01,-3415.87,DOWN
34056,-0.0977,-0.0977,-3425.45,-3422.34,DOWN
34122,-0.1213,-0.1213,-3433.46,-3429.84,DOWN
34188,-0.1209,-0.1209,-3441.44,-3437.66,DOWN
34254,-0.1057,-0.1057,-3448.42,-3444.92,DOWN
34320,-0.0972,-0.0972,-3454.83,-3451.60,DOWN
34386,-0.1007,-0.1007,-3461.47,-3458.26,DOWN
34452,-0.0970,-0.0970,-3467.87,-3464.75,DOWN
34518,-0.1139,-0.1139,-3475.39,-3471.93,DOWN
34584,-0.1138,-0.1138,-3482.91,-3479.33,DOWN
34650,-0.0984,-0.0984,-3489.40,-3486.12,DOWN
34716,-0.0975,-0.0975,-3495.83,-3492.67,DOWN
34782,-0.0951,-0.0951,-3502.11,-3499.04,DOWN
34848,-0.1941,-0.1941,-3514.92,-3509.75,DOWN
